Cell_ID,Latitude,Longitude,Dominant_NUTS2,Dominant_NUTS0,Nuts0_ID,Nuts2_ID,IdClimateRoger,ClimateDescription,IdClimateAggregated,AggregatedClimateDescription
19298,46.417,25.75,RO07,RO,24,214,1,Alpine,1,Alpine
19299,46.417,25.917,RO07,RO,24,214,1,Alpine,1,Alpine
19300,46.583,24.083,RO07,RO,24,214,7,Continental,7,Continental
19301,46.583,24.25,RO07,RO,24,214,7,Continental,7,Continental
19302,46.583,24.417,RO07,RO,24,214,7,Continental,7,Continental
19303,46.583,24.583,RO07,RO,24,214,7,Continental,7,Continental
19304,46.583,24.75,RO07,RO,24,214,7,Continental,7,Continental
19305,46.583,24.917,RO07,RO,24,214,7,Continental,7,Continental
19306,46.583,25.083,RO07,RO,24,214,7,Continental,7,Continental
19307,46.583,25.25,RO07,RO,24,214,7,Continental,7,Continental
19308,46.583,25.417,RO07,RO,24,214,7,Continental,7,Continental
19309,46.583,25.583,RO07,RO,24,214,1,Alpine,1,Alpine
19310,46.583,25.75,RO07,RO,24,214,1,Alpine,1,Alpine
19311,46.583,25.917,RO07,RO,24,214,1,Alpine,1,Alpine
19312,46.75,24.25,RO07,RO,24,214,7,Continental,7,Continental
19313,46.75,24.417,RO07,RO,24,214,7,Continental,7,Continental
19314,46.75,24.583,RO07,RO,24,214,7,Continental,7,Continental
19315,46.75,24.75,RO07,RO,24,214,7,Continental,7,Continental
19316,46.75,24.917,RO07,RO,24,214,7,Continental,7,Continental
19317,46.75,25.083,RO07,RO,24,214,7,Continental,7,Continental
19318,46.75,25.25,RO07,RO,24,214,7,Continental,7,Continental
19319,46.75,25.417,RO07,RO,24,214,1,Alpine,1,Alpine
19320,46.75,25.583,RO07,RO,24,214,1,Alpine,1,Alpine
19321,46.75,25.75,RO07,RO,24,214,1,Alpine,1,Alpine
19322,46.917,24.75,RO07,RO,24,214,7,Continental,7,Continental
19323,46.917,24.917,RO07,RO,24,214,7,Continental,7,Continental
19324,46.917,25.083,RO07,RO,24,214,7,Continental,7,Continental
19325,46.917,25.25,RO07,RO,24,214,1,Alpine,1,Alpine
19326,46.917,25.417,RO07,RO,24,214,1,Alpine,1,Alpine
19327,46.917,25.583,RO07,RO,24,214,1,Alpine,1,Alpine
19328,46.917,25.75,RO07,RO,24,214,1,Alpine,1,Alpine
19329,47.083,24.917,RO07,RO,24,214,7,Continental,7,Continental
19330,47.083,25.083,RO07,RO,24,214,1,Alpine,1,Alpine
19331,47.083,25.25,RO07,RO,24,214,1,Alpine,1,Alpine
19332,47.083,25.417,RO07,RO,24,214,1,Alpine,1,Alpine
19333,47.083,25.583,RO07,RO,24,214,1,Alpine,1,Alpine
19334,44.417,25.917,RO08,RO,24,215,7,Continental,7,Continental
19335,44.417,26.083,RO08,RO,24,215,7,Continental,7,Continental
19336,44.417,26.25,RO08,RO,24,215,7,Continental,7,Continental
19337,44.583,26.083,RO08,RO,24,215,7,Continental,7,Continental
19338,44.583,26.25,RO08,RO,24,215,7,Continental,7,Continental
19339,44.75,26.083,RO08,RO,24,215,7,Continental,7,Continental
19340,44.75,26.25,RO08,RO,24,215,7,Continental,7,Continental
19341,58.917,17.75,SE01,SE,25,216,6,Boreal,6,Boreal
19342,58.917,17.917,SE01,SE,25,216,6,Boreal,6,Boreal
19343,59.083,17.417,SE01,SE,25,216,6,Boreal,6,Boreal
19344,59.083,17.583,SE01,SE,25,216,6,Boreal,6,Boreal
19345,59.083,17.75,SE01,SE,25,216,6,Boreal,6,Boreal
19346,59.083,17.917,SE01,SE,25,216,6,Boreal,6,Boreal
19347,59.083,18.083,SE01,SE,25,216,6,Boreal,6,Boreal
19348,59.083,18.25,SE01,SE,25,216,6,Boreal,6,Boreal
19349,59.083,18.417,SE01,SE,25,216,6,Boreal,6,Boreal
19350,59.25,17.417,SE01,SE,25,216,6,Boreal,6,Boreal
19351,59.25,17.583,SE01,SE,25,216,6,Boreal,6,Boreal
19352,59.25,17.75,SE01,SE,25,216,6,Boreal,6,Boreal
19353,59.25,17.917,SE01,SE,25,216,6,Boreal,6,Boreal
19354,59.25,18.083,SE01,SE,25,216,6,Boreal,6,Boreal
19355,59.25,18.25,SE01,SE,25,216,6,Boreal,6,Boreal
19356,59.25,18.417,SE01,SE,25,216,6,Boreal,6,Boreal
19357,59.25,18.583,SE01,SE,25,216,6,Boreal,6,Boreal
19358,59.417,17.583,SE01,SE,25,216,6,Boreal,6,Boreal
19359,59.417,17.75,SE01,SE,25,216,6,Boreal,6,Boreal
19360,59.417,17.917,SE01,SE,25,216,6,Boreal,6,Boreal
19361,59.417,18.083,SE01,SE,25,216,6,Boreal,6,Boreal
19362,59.417,18.25,SE01,SE,25,216,6,Boreal,6,Boreal
19363,59.417,18.417,SE01,SE,25,216,6,Boreal,6,Boreal
19364,59.417,18.583,SE01,SE,25,216,6,Boreal,6,Boreal
19365,59.583,17.583,SE01,SE,25,216,6,Boreal,6,Boreal
19366,59.583,17.75,SE01,SE,25,216,6,Boreal,6,Boreal
19367,59.583,17.917,SE01,SE,25,216,6,Boreal,6,Boreal
19368,59.583,18.083,SE01,SE,25,216,6,Boreal,6,Boreal
19369,59.583,18.25,SE01,SE,25,216,6,Boreal,6,Boreal
19370,59.583,18.417,SE01,SE,25,216,6,Boreal,6,Boreal
19371,59.583,18.583,SE01,SE,25,216,6,Boreal,6,Boreal
19372,59.75,18.083,SE01,SE,25,216,6,Boreal,6,Boreal
19373,59.75,18.25,SE01,SE,25,216,6,Boreal,6,Boreal
19374,59.75,18.417,SE01,SE,25,216,6,Boreal,6,Boreal
19375,59.75,18.583,SE01,SE,25,216,6,Boreal,6,Boreal
19376,59.75,18.75,SE01,SE,25,216,6,Boreal,6,Boreal
19377,59.75,18.917,SE01,SE,25,216,6,Boreal,6,Boreal
19378,59.75,19.083,SE01,SE,25,216,6,Boreal,6,Boreal
19379,59.917,18.417,SE01,SE,25,216,6,Boreal,6,Boreal
19380,59.917,18.583,SE01,SE,25,216,6,Boreal,6,Boreal
19381,59.917,18.75,SE01,SE,25,216,6,Boreal,6,Boreal
19382,59.917,18.917,SE01,SE,25,216,6,Boreal,6,Boreal
19383,60.083,18.583,SE01,SE,25,216,6,Boreal,6,Boreal
19384,60.083,18.75,SE01,SE,25,216,6,Boreal,6,Boreal
19385,57.75,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19386,57.75,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19387,57.917,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19388,57.917,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19389,57.917,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19390,57.917,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19391,57.917,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19392,57.917,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19393,58.083,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19394,58.083,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19395,58.083,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19396,58.083,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19397,58.083,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19398,58.083,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19399,58.083,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19400,58.083,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19401,58.083,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19402,58.25,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19403,58.25,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19404,58.25,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19405,58.25,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19406,58.25,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19407,58.25,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19408,58.25,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19409,58.25,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19410,58.25,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19411,58.25,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19412,58.25,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19413,58.25,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19414,58.25,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19415,58.25,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19416,58.417,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19417,58.417,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19418,58.417,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19419,58.417,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19420,58.417,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19421,58.417,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19422,58.417,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19423,58.417,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19424,58.417,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19425,58.417,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19426,58.417,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19427,58.417,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19428,58.417,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19429,58.417,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19430,58.583,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19431,58.583,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19432,58.583,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19433,58.583,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19434,58.583,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19435,58.583,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19436,58.583,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19437,58.583,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19438,58.583,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19439,58.583,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19440,58.583,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19441,58.583,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19442,58.583,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19443,58.75,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19444,58.75,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19445,58.75,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19446,58.75,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19447,58.75,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19448,58.75,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19449,58.75,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19450,58.75,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19451,58.75,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19452,58.75,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19453,58.75,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19454,58.75,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19455,58.75,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19456,58.75,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19457,58.75,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19458,58.75,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19459,58.75,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19460,58.75,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19461,58.917,14.417,SE02,SE,25,217,6,Boreal,6,Boreal
19462,58.917,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19463,58.917,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19464,58.917,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19465,58.917,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19466,58.917,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19467,58.917,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19468,58.917,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19469,58.917,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19470,58.917,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19471,58.917,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19472,58.917,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19473,58.917,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19474,58.917,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19475,58.917,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19476,58.917,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19477,58.917,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19478,58.917,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19479,58.917,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19480,58.917,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19481,59.083,14.417,SE02,SE,25,217,6,Boreal,6,Boreal
19482,59.083,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19483,59.083,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19484,59.083,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19485,59.083,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19486,59.083,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19487,59.083,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19488,59.083,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19489,59.083,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19490,59.083,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19491,59.083,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19492,59.083,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19493,59.083,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19494,59.083,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19495,59.083,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19496,59.083,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19497,59.083,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19498,59.083,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19499,59.25,14.417,SE02,SE,25,217,6,Boreal,6,Boreal
19500,59.25,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19501,59.25,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19502,59.25,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19503,59.25,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19504,59.25,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19505,59.25,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19506,59.25,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19507,59.25,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19508,59.25,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19509,59.25,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19510,59.25,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19511,59.25,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19512,59.25,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19513,59.25,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19514,59.25,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19515,59.25,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19516,59.25,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19517,59.417,14.417,SE02,SE,25,217,6,Boreal,6,Boreal
19518,59.417,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19519,59.417,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19520,59.417,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19521,59.417,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19522,59.417,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19523,59.417,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19524,59.417,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19525,59.417,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19526,59.417,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19527,59.417,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19528,59.417,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19529,59.417,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19530,59.417,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19531,59.417,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19532,59.417,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19533,59.417,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19534,59.417,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19535,59.417,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19536,59.583,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19537,59.583,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19538,59.583,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19539,59.583,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19540,59.583,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19541,59.583,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19542,59.583,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19543,59.583,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19544,59.583,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19545,59.583,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19546,59.583,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19547,59.583,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19548,59.583,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19549,59.583,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19550,59.583,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19551,59.583,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19552,59.583,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19553,59.583,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19554,59.75,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19555,59.75,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19556,59.75,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19557,59.75,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19558,59.75,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19559,59.75,15.417,SE02,SE,25,217,6,Boreal,6,Boreal
19560,59.75,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19561,59.75,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19562,59.75,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19563,59.75,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19564,59.75,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19565,59.75,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19566,59.75,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19567,59.75,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19568,59.75,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19569,59.75,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19570,59.75,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19571,59.75,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19572,59.75,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19573,59.75,17.75,SE02,SE,25,217,6,Boreal,6,Boreal
19574,59.75,17.917,SE02,SE,25,217,6,Boreal,6,Boreal
19575,59.917,14.417,SE02,SE,25,217,6,Boreal,6,Boreal
19576,59.917,14.583,SE02,SE,25,217,6,Boreal,6,Boreal
19577,59.917,14.75,SE02,SE,25,217,6,Boreal,6,Boreal
19578,59.917,14.917,SE02,SE,25,217,6,Boreal,6,Boreal
19579,59.917,15.083,SE02,SE,25,217,6,Boreal,6,Boreal
19580,59.917,15.25,SE02,SE,25,217,6,Boreal,6,Boreal
19581,59.917,15.583,SE02,SE,25,217,6,Boreal,6,Boreal
19582,59.917,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19583,59.917,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19584,59.917,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19585,59.917,16.25,SE02,SE,25,217,6,Boreal,6,Boreal
19586,59.917,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19587,59.917,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19588,59.917,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19589,59.917,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19590,59.917,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19591,59.917,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19592,59.917,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19593,59.917,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19594,59.917,17.75,SE02,SE,25,217,6,Boreal,6,Boreal
19595,59.917,17.917,SE02,SE,25,217,6,Boreal,6,Boreal
19596,59.917,18.083,SE02,SE,25,217,6,Boreal,6,Boreal
19597,59.917,18.25,SE02,SE,25,217,6,Boreal,6,Boreal
19598,60.083,15.75,SE02,SE,25,217,6,Boreal,6,Boreal
19599,60.083,15.917,SE02,SE,25,217,6,Boreal,6,Boreal
19600,60.083,16.083,SE02,SE,25,217,6,Boreal,6,Boreal
19601,60.083,16.417,SE02,SE,25,217,6,Boreal,6,Boreal
19602,60.083,16.583,SE02,SE,25,217,6,Boreal,6,Boreal
19603,60.083,16.75,SE02,SE,25,217,6,Boreal,6,Boreal
19604,60.083,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19605,60.083,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19606,60.083,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19607,60.083,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19608,60.083,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19609,60.083,17.75,SE02,SE,25,217,6,Boreal,6,Boreal
19610,60.083,17.917,SE02,SE,25,217,6,Boreal,6,Boreal
19611,60.083,18.083,SE02,SE,25,217,6,Boreal,6,Boreal
19612,60.083,18.25,SE02,SE,25,217,6,Boreal,6,Boreal
19613,60.083,18.417,SE02,SE,25,217,6,Boreal,6,Boreal
19614,60.25,16.917,SE02,SE,25,217,6,Boreal,6,Boreal
19615,60.25,17.083,SE02,SE,25,217,6,Boreal,6,Boreal
19616,60.25,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19617,60.25,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19618,60.25,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19619,60.25,17.75,SE02,SE,25,217,6,Boreal,6,Boreal
19620,60.25,17.917,SE02,SE,25,217,6,Boreal,6,Boreal
19621,60.25,18.083,SE02,SE,25,217,6,Boreal,6,Boreal
19622,60.25,18.25,SE02,SE,25,217,6,Boreal,6,Boreal
19623,60.25,18.417,SE02,SE,25,217,6,Boreal,6,Boreal
19624,60.25,18.583,SE02,SE,25,217,6,Boreal,6,Boreal
19625,60.417,17.25,SE02,SE,25,217,6,Boreal,6,Boreal
19626,60.417,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19627,60.417,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19628,60.417,17.75,SE02,SE,25,217,6,Boreal,6,Boreal
19629,60.417,17.917,SE02,SE,25,217,6,Boreal,6,Boreal
19630,60.417,18.083,SE02,SE,25,217,6,Boreal,6,Boreal
19631,60.417,18.417,SE02,SE,25,217,6,Boreal,6,Boreal
19632,60.583,17.417,SE02,SE,25,217,6,Boreal,6,Boreal
19633,60.583,17.583,SE02,SE,25,217,6,Boreal,6,Boreal
19634,60.583,17.917,SE02,SE,25,217,6,Boreal,6,Boreal
19635,55.417,12.917,SE04,SE,25,218,7,Continental,7,Continental
19636,55.417,13.083,SE04,SE,25,218,7,Continental,7,Continental
19637,55.417,13.25,SE04,SE,25,218,7,Continental,7,Continental
19638,55.417,13.417,SE04,SE,25,218,7,Continental,7,Continental
19639,55.417,13.583,SE04,SE,25,218,7,Continental,7,Continental
19640,55.417,13.75,SE04,SE,25,218,7,Continental,7,Continental
19641,55.417,13.917,SE04,SE,25,218,7,Continental,7,Continental
19642,55.417,14.083,SE04,SE,25,218,7,Continental,7,Continental
19643,55.417,14.25,SE04,SE,25,218,7,Continental,7,Continental
19644,55.583,12.917,SE04,SE,25,218,7,Continental,7,Continental
19645,55.583,13.083,SE04,SE,25,218,7,Continental,7,Continental
19646,55.583,13.25,SE04,SE,25,218,7,Continental,7,Continental
19647,55.583,13.417,SE04,SE,25,218,7,Continental,7,Continental
19648,55.583,13.583,SE04,SE,25,218,7,Continental,7,Continental
19649,55.583,13.75,SE04,SE,25,218,7,Continental,7,Continental
19650,55.583,13.917,SE04,SE,25,218,7,Continental,7,Continental
19651,55.583,14.083,SE04,SE,25,218,7,Continental,7,Continental
19652,55.583,14.25,SE04,SE,25,218,7,Continental,7,Continental
19653,55.75,12.917,SE04,SE,25,218,7,Continental,7,Continental
19654,55.75,13.083,SE04,SE,25,218,7,Continental,7,Continental
19655,55.75,13.25,SE04,SE,25,218,7,Continental,7,Continental
19656,55.75,13.417,SE04,SE,25,218,7,Continental,7,Continental
19657,55.75,13.583,SE04,SE,25,218,7,Continental,7,Continental
19658,55.75,13.75,SE04,SE,25,218,7,Continental,7,Continental
19659,55.75,13.917,SE04,SE,25,218,7,Continental,7,Continental
19660,55.75,14.083,SE04,SE,25,218,7,Continental,7,Continental
19661,55.75,14.25,SE04,SE,25,218,7,Continental,7,Continental
19662,55.917,12.75,SE04,SE,25,218,7,Continental,7,Continental
19663,55.917,12.917,SE04,SE,25,218,7,Continental,7,Continental
19664,55.917,13.083,SE04,SE,25,218,7,Continental,7,Continental
19665,55.917,13.25,SE04,SE,25,218,7,Continental,7,Continental
19666,55.917,13.417,SE04,SE,25,218,7,Continental,7,Continental
19667,55.917,13.583,SE04,SE,25,218,7,Continental,7,Continental
19668,55.917,13.75,SE04,SE,25,218,7,Continental,7,Continental
19669,55.917,13.917,SE04,SE,25,218,7,Continental,7,Continental
19670,55.917,14.083,SE04,SE,25,218,7,Continental,7,Continental
19671,55.917,14.25,SE04,SE,25,218,7,Continental,7,Continental
19672,56.083,12.75,SE04,SE,25,218,7,Continental,7,Continental
19673,56.083,12.917,SE04,SE,25,218,7,Continental,7,Continental
19674,56.083,13.083,SE04,SE,25,218,7,Continental,7,Continental
19675,56.083,13.25,SE04,SE,25,218,7,Continental,7,Continental
19676,56.083,13.417,SE04,SE,25,218,7,Continental,7,Continental
19677,56.083,13.583,SE04,SE,25,218,7,Continental,7,Continental
19678,56.083,13.75,SE04,SE,25,218,7,Continental,7,Continental
19679,56.083,13.917,SE04,SE,25,218,7,Continental,7,Continental
19680,56.083,14.083,SE04,SE,25,218,7,Continental,7,Continental
19681,56.083,14.25,SE04,SE,25,218,7,Continental,7,Continental
19682,56.083,14.417,SE04,SE,25,218,7,Continental,7,Continental
19683,56.083,14.583,SE04,SE,25,218,7,Continental,7,Continental
19684,56.083,14.75,SE04,SE,25,218,7,Continental,7,Continental
19685,56.25,12.583,SE04,SE,25,218,7,Continental,7,Continental
19686,56.25,12.75,SE04,SE,25,218,7,Continental,7,Continental
19687,56.25,12.917,SE04,SE,25,218,7,Continental,7,Continental
